# Iterations: 2000
# Rows      : 100
# Cols      : 55
# Levels    : 7
# Ntrees    : 50
# Ntrees internal   : 350
iter,total_time,time_per_row,time_per_tree,time_per_row_tree,time_per_inter_tree,time_per_row_inter_tree
704,1777000,17770,35540,355,5077,50
705,1861000,18610,37220,372,5317,53
706,1468000,14680,29360,293,4194,41
707,1370000,13700,27400,274,3914,39
708,1420000,14200,28400,284,4057,40
709,1397000,13970,27940,279,3991,39
710,1376000,13760,27520,275,3931,39
711,1352000,13520,27040,270,3862,38
712,1356000,13560,27120,271,3874,38
713,1341000,13410,26820,268,3831,38
714,1376000,13760,27520,275,3931,39
715,1346000,13460,26920,269,3845,38
716,1703000,17030,34060,340,4865,48
717,1789000,17890,35780,357,5111,51
718,1750000,17500,35000,350,5000,50
719,1339000,13390,26780,267,3825,38
720,1319000,13190,26380,263,3768,37
721,1690000,16900,33800,338,4828,48
722,1834000,18340,36680,366,5240,52
723,1821000,18210,36420,364,5202,52
724,1816000,18160,36320,363,5188,51
725,1432000,14320,28640,286,4091,40
726,1326000,13260,26520,265,3788,37
727,1316000,13160,26320,263,3760,37
728,1683000,16830,33660,336,4808,48
729,1410000,14100,28200,282,4028,40
730,1374000,13740,27480,274,3925,39
731,1365000,13650,27300,273,3900,39
732,1631000,16310,32620,326,4660,46
733,1464000,14640,29280,292,4182,41
734,1730000,17300,34600,346,4942,49
735,1555000,15550,31100,311,4442,44
736,1371000,13710,27420,274,3917,39
737,1440000,14400,28800,288,4114,41
738,1341000,13410,26820,268,3831,38
739,1419000,14190,28380,283,4054,40
740,1299000,12990,25980,259,3711,37
741,1463000,14630,29260,292,4180,41
742,1495000,14950,29900,299,4271,42
743,1420000,14200,28400,284,4057,40
744,1330000,13300,26600,266,3800,38
745,1329000,13290,26580,265,3797,37
746,1355000,13550,27100,271,3871,38
747,1340000,13400,26800,268,3828,38
748,1380000,13800,27600,276,3942,39
749,1389000,13890,27780,277,3968,39
750,1657000,16570,33140,331,4734,47
751,1705000,17050,34100,341,4871,48
752,1651000,16510,33020,330,4717,47
753,1617000,16170,32340,323,4620,46
754,1821000,18210,36420,364,5202,52
755,1770000,17700,35400,354,5057,50
756,1519000,15190,30380,303,4340,43
757,1378000,13780,27560,275,3937,39
758,1368000,13680,27360,273,3908,39
759,1377000,13770,27540,275,3934,39
760,1326000,13260,26520,265,3788,37
761,1323000,13230,26460,264,3780,37
762,1345000,13450,26900,269,3842,38
763,1346000,13460,26920,269,3845,38
764,1343000,13430,26860,268,3837,38
765,1334000,13340,26680,266,3811,38
766,1345000,13450,26900,269,3842,38
767,1342000,13420,26840,268,3834,38
768,1341000,13410,26820,268,3831,38
769,1346000,13460,26920,269,3845,38
770,1340000,13400,26800,268,3828,38
771,1337000,13370,26740,267,3820,38
772,1368000,13680,27360,273,3908,39
773,1346000,13460,26920,269,3845,38
774,1345000,13450,26900,269,3842,38
775,1341000,13410,26820,268,3831,38
776,1336000,13360,26720,267,3817,38
777,1336000,13360,26720,267,3817,38
778,1343000,13430,26860,268,3837,38
779,1338000,13380,26760,267,3822,38
780,1340000,13400,26800,268,3828,38
781,1338000,13380,26760,267,3822,38
782,1346000,13460,26920,269,3845,38
783,1376000,13760,27520,275,3931,39
784,1584000,15840,31680,316,4525,45
785,1794000,17940,35880,358,5125,51
786,1784000,17840,35680,356,5097,50
787,1525000,15250,30500,305,4357,43
788,1605000,16050,32100,321,4585,45
789,1751000,17510,35020,350,5002,50
790,1819000,18190,36380,363,5197,51
791,1392000,13920,27840,278,3977,39
792,1367000,13670,27340,273,3905,39
793,1474000,14740,29480,294,4211,42
794,1534000,15340,30680,306,4382,43
795,1358000,13580,27160,271,3880,38
796,1348000,13480,26960,269,3851,38
797,1461000,14610,29220,292,4174,41
798,1418000,14180,28360,283,4051,40
799,1508000,15080,30160,301,4308,43
800,1375000,13750,27500,275,3928,39
801,1742000,17420,34840,348,4977,49
802,1352000,13520,27040,270,3862,38
803,1402000,14020,28040,280,4005,40
804,1399000,13990,27980,279,3997,39
805,1338000,13380,26760,267,3822,38
806,1387000,13870,27740,277,3962,39
807,1353000,13530,27060,270,3865,38
808,1327000,13270,26540,265,3791,37
809,1314000,13140,26280,262,3754,37
810,1450000,14500,29000,290,4142,41
811,1438000,14380,28760,287,4108,41
812,1328000,13280,26560,265,3794,37
813,1322000,13220,26440,264,3777,37
814,1308000,13080,26160,261,3737,37
815,1332000,13320,26640,266,3805,38
816,1315000,13150,26300,263,3757,37
817,1349000,13490,26980,269,3854,38
818,1415000,14150,28300,283,4042,40
819,1645000,16450,32900,329,4700,47
820,1316000,13160,26320,263,3760,37
821,1311000,13110,26220,262,3745,37
822,1293000,12930,25860,258,3694,36
823,1340000,13400,26800,268,3828,38
824,1395000,13950,27900,279,3985,39
825,1569000,15690,31380,313,4482,44
826,1385000,13850,27700,277,3957,39
827,1329000,13290,26580,265,3797,37
828,1310000,13100,26200,262,3742,37
829,1317000,13170,26340,263,3762,37
830,1602000,16020,32040,320,4577,45
831,1664000,16640,33280,332,4754,47
832,1720000,17200,34400,344,4914,49
833,1787000,17870,35740,357,5105,51
834,1524000,15240,30480,304,4354,43
835,1396000,13960,27920,279,3988,39
836,1814000,18140,36280,362,5182,51
837,1794000,17940,35880,358,5125,51
838,1622000,16220,32440,324,4634,46
839,1729000,17290,34580,345,4940,49
840,1497000,14970,29940,299,4277,42
841,1424000,14240,28480,284,4068,40
842,1388000,13880,27760,277,3965,39
843,1355000,13550,27100,271,3871,38
844,1295000,12950,25900,259,3700,37
845,1299000,12990,25980,259,3711,37
846,1298000,12980,25960,259,3708,37
847,1362000,13620,27240,272,3891,38
848,1333000,13330,26660,266,3808,38
849,1351000,13510,27020,270,3860,38
850,1330000,13300,26600,266,3800,38
851,1324000,13240,26480,264,3782,37
852,1293000,12930,25860,258,3694,36
853,1471000,14710,29420,294,4202,42
854,1271000,12710,25420,254,3631,36
855,1285000,12850,25700,257,3671,36
856,1256000,12560,25120,251,3588,35
857,1286000,12860,25720,257,3674,36
858,1267000,12670,25340,253,3620,36
859,1302000,13020,26040,260,3720,37
860,1300000,13000,26000,260,3714,37
861,1297000,12970,25940,259,3705,37
862,1277000,12770,25540,255,3648,36
863,1313000,13130,26260,262,3751,37
864,1289000,12890,25780,257,3682,36
865,1284000,12840,25680,256,3668,36
866,1325000,13250,26500,265,3785,37
867,1276000,12760,25520,255,3645,36
868,1296000,12960,25920,259,3702,37
869,1274000,12740,25480,254,3640,36
870,1275000,12750,25500,255,3642,36
871,1240000,12400,24800,248,3542,35
872,1300000,13000,26000,260,3714,37
873,1308000,13080,26160,261,3737,37
874,1271000,12710,25420,254,3631,36
875,1298000,12980,25960,259,3708,37
876,1272000,12720,25440,254,3634,36
877,1289000,12890,25780,257,3682,36
878,1302000,13020,26040,260,3720,37
879,1303000,13030,26060,260,3722,37
880,1343000,13430,26860,268,3837,38
881,1335000,13350,26700,267,3814,38
882,1310000,13100,26200,262,3742,37
883,1313000,13130,26260,262,3751,37
884,1276000,12760,25520,255,3645,36
885,1293000,12930,25860,258,3694,36
886,1311000,13110,26220,262,3745,37
887,1330000,13300,26600,266,3800,38
888,1306000,13060,26120,261,3731,37
889,1306000,13060,26120,261,3731,37
890,1310000,13100,26200,262,3742,37
891,1307000,13070,26140,261,3734,37
892,1302000,13020,26040,260,3720,37
893,1302000,13020,26040,260,3720,37
894,1285000,12850,25700,257,3671,36
895,1237000,12370,24740,247,3534,35
896,1303000,13030,26060,260,3722,37
897,1306000,13060,26120,261,3731,37
898,1352000,13520,27040,270,3862,38
899,1304000,13040,26080,260,3725,37
900,1302000,13020,26040,260,3720,37
901,1303000,13030,26060,260,3722,37
902,1309000,13090,26180,261,3740,37
903,1266000,12660,25320,253,3617,36
904,1265000,12650,25300,253,3614,36
905,1343000,13430,26860,268,3837,38
906,1297000,12970,25940,259,3705,37
907,1284000,12840,25680,256,3668,36
908,1267000,12670,25340,253,3620,36
909,1287000,12870,25740,257,3677,36
910,1409000,14090,28180,281,4025,40
911,1322000,13220,26440,264,3777,37
912,1270000,12700,25400,254,3628,36
913,1298000,12980,25960,259,3708,37
914,1273000,12730,25460,254,3637,36
915,1268000,12680,25360,253,3622,36
916,1324000,13240,26480,264,3782,37
917,1326000,13260,26520,265,3788,37
918,1295000,12950,25900,259,3700,37
919,1270000,12700,25400,254,3628,36
920,1269000,12690,25380,253,3625,36
921,1295000,12950,25900,259,3700,37
922,1297000,12970,25940,259,3705,37
923,1288000,12880,25760,257,3680,36
924,1301000,13010,26020,260,3717,37
925,1303000,13030,26060,260,3722,37
926,1295000,12950,25900,259,3700,37
927,1315000,13150,26300,263,3757,37
928,1281000,12810,25620,256,3660,36
929,1318000,13180,26360,263,3765,37
930,1302000,13020,26040,260,3720,37
931,1299000,12990,25980,259,3711,37
932,1309000,13090,26180,261,3740,37
933,1290000,12900,25800,258,3685,36
934,1315000,13150,26300,263,3757,37
935,1316000,13160,26320,263,3760,37
936,1303000,13030,26060,260,3722,37
937,1300000,13000,26000,260,3714,37
938,1275000,12750,25500,255,3642,36
939,1310000,13100,26200,262,3742,37
940,1300000,13000,26000,260,3714,37
941,1281000,12810,25620,256,3660,36
942,1275000,12750,25500,255,3642,36
943,1306000,13060,26120,261,3731,37
944,1270000,12700,25400,254,3628,36
945,1264000,12640,25280,252,3611,36
946,1271000,12710,25420,254,3631,36
947,1234000,12340,24680,246,3525,35
948,1237000,12370,24740,247,3534,35
949,1709000,17090,34180,341,4882,48
950,2253000,22530,45060,450,6437,64
951,2031000,20310,40620,406,5802,58
952,1816000,18160,36320,363,5188,51
953,1790000,17900,35800,358,5114,51
954,1949000,19490,38980,389,5568,55
955,1759000,17590,35180,351,5025,50
956,1758000,17580,35160,351,5022,50
957,1756000,17560,35120,351,5017,50
958,1474000,14740,29480,294,4211,42
959,1481000,14810,29620,296,4231,42
960,1437000,14370,28740,287,4105,41
961,1310000,13100,26200,262,3742,37
962,1353000,13530,27060,270,3865,38
963,1309000,13090,26180,261,3740,37
964,1336000,13360,26720,267,3817,38
965,1304000,13040,26080,260,3725,37
966,1307000,13070,26140,261,3734,37
967,1294000,12940,25880,258,3697,36
968,1310000,13100,26200,262,3742,37
969,1304000,13040,26080,260,3725,37
970,1387000,13870,27740,277,3962,39
971,1328000,13280,26560,265,3794,37
972,1359000,13590,27180,271,3882,38
973,1340000,13400,26800,268,3828,38
974,1341000,13410,26820,268,3831,38
975,1368000,13680,27360,273,3908,39
976,1300000,13000,26000,260,3714,37
977,1299000,12990,25980,259,3711,37
978,1299000,12990,25980,259,3711,37
979,1318000,13180,26360,263,3765,37
980,1301000,13010,26020,260,3717,37
981,1377000,13770,27540,275,3934,39
982,1309000,13090,26180,261,3740,37
983,1333000,13330,26660,266,3808,38
984,1321000,13210,26420,264,3774,37
985,1315000,13150,26300,263,3757,37
986,1375000,13750,27500,275,3928,39
987,1340000,13400,26800,268,3828,38
988,1332000,13320,26640,266,3805,38
989,1342000,13420,26840,268,3834,38
990,1329000,13290,26580,265,3797,37
991,1309000,13090,26180,261,3740,37
992,1264000,12640,25280,252,3611,36
993,1283000,12830,25660,256,3665,36
994,1296000,12960,25920,259,3702,37
995,1316000,13160,26320,263,3760,37
996,1310000,13100,26200,262,3742,37
997,1338000,13380,26760,267,3822,38
998,1336000,13360,26720,267,3817,38
999,1300000,13000,26000,260,3714,37
1000,1282000,12820,25640,256,3662,36
1001,1258000,12580,25160,251,3594,35
1002,1320000,13200,26400,264,3771,37
1003,1266000,12660,25320,253,3617,36
1004,1309000,13090,26180,261,3740,37
1005,1311000,13110,26220,262,3745,37
1006,1381000,13810,27620,276,3945,39
1007,1348000,13480,26960,269,3851,38
1008,1359000,13590,27180,271,3882,38
1009,1346000,13460,26920,269,3845,38
1010,1347000,13470,26940,269,3848,38
1011,1331000,13310,26620,266,3802,38
1012,1337000,13370,26740,267,3820,38
1013,1334000,13340,26680,266,3811,38
1014,1291000,12910,25820,258,3688,36
1015,1316000,13160,26320,263,3760,37
1016,1317000,13170,26340,263,3762,37
1017,1318000,13180,26360,263,3765,37
1018,1349000,13490,26980,269,3854,38
1019,1349000,13490,26980,269,3854,38
1020,1340000,13400,26800,268,3828,38
1021,1439000,14390,28780,287,4111,41
1022,1334000,13340,26680,266,3811,38
1023,1391000,13910,27820,278,3974,39
1024,1311000,13110,26220,262,3745,37
1025,1310000,13100,26200,262,3742,37
1026,1342000,13420,26840,268,3834,38
1027,1327000,13270,26540,265,3791,37
1028,1344000,13440,26880,268,3840,38
1029,1330000,13300,26600,266,3800,38
1030,1331000,13310,26620,266,3802,38
1031,1369000,13690,27380,273,3911,39
1032,1334000,13340,26680,266,3811,38
1033,1331000,13310,26620,266,3802,38
1034,1335000,13350,26700,267,3814,38
1035,1334000,13340,26680,266,3811,38
1036,1300000,13000,26000,260,3714,37
1037,1349000,13490,26980,269,3854,38
1038,1330000,13300,26600,266,3800,38
1039,1478000,14780,29560,295,4222,42
1040,1809000,18090,36180,361,5168,51
1041,1833000,18330,36660,366,5237,52
1042,1756000,17560,35120,351,5017,50
1043,1618000,16180,32360,323,4622,46
1044,1483000,14830,29660,296,4237,42
1045,1756000,17560,35120,351,5017,50
1046,1462000,14620,29240,292,4177,41
1047,1348000,13480,26960,269,3851,38
1048,1338000,13380,26760,267,3822,38
1049,1329000,13290,26580,265,3797,37
1050,1304000,13040,26080,260,3725,37
1051,1323000,13230,26460,264,3780,37
1052,1321000,13210,26420,264,3774,37
1053,1341000,13410,26820,268,3831,38
1054,1313000,13130,26260,262,3751,37
1055,1328000,13280,26560,265,3794,37
1056,1617000,16170,32340,323,4620,46
1057,1289000,12890,25780,257,3682,36
1058,1292000,12920,25840,258,3691,36
1059,1243000,12430,24860,248,3551,35
1060,1246000,12460,24920,249,3560,35
1061,1378000,13780,27560,275,3937,39
1062,1371000,13710,27420,274,3917,39
1063,1337000,13370,26740,267,3820,38
1064,1292000,12920,25840,258,3691,36
1065,1296000,12960,25920,259,3702,37
1066,1330000,13300,26600,266,3800,38
1067,1298000,12980,25960,259,3708,37
1068,1307000,13070,26140,261,3734,37
1069,1314000,13140,26280,262,3754,37
1070,1308000,13080,26160,261,3737,37
1071,1253000,12530,25060,250,3580,35
1072,1238000,12380,24760,247,3537,35
1073,1280000,12800,25600,256,3657,36
1074,1240000,12400,24800,248,3542,35
1075,1239000,12390,24780,247,3540,35
1076,2361000,23610,47220,472,6745,67
1077,2169000,21690,43380,433,6197,61
1078,1787000,17870,35740,357,5105,51
1079,1845000,18450,36900,369,5271,52
1080,1774000,17740,35480,354,5068,50
1081,1618000,16180,32360,323,4622,46
1082,1516000,15160,30320,303,4331,43
1083,1473000,14730,29460,294,4208,42
1084,1371000,13710,27420,274,3917,39
1085,1350000,13500,27000,270,3857,38
1086,1328000,13280,26560,265,3794,37
1087,1358000,13580,27160,271,3880,38
1088,1455000,14550,29100,291,4157,41
1089,1330000,13300,26600,266,3800,38
1090,1344000,13440,26880,268,3840,38
1091,1354000,13540,27080,270,3868,38
1092,1349000,13490,26980,269,3854,38
1093,1338000,13380,26760,267,3822,38
1094,1340000,13400,26800,268,3828,38
1095,1338000,13380,26760,267,3822,38
1096,1297000,12970,25940,259,3705,37
1097,1314000,13140,26280,262,3754,37
1098,1345000,13450,26900,269,3842,38
1099,1328000,13280,26560,265,3794,37
1100,1316000,13160,26320,263,3760,37
1101,1344000,13440,26880,268,3840,38
1102,1301000,13010,26020,260,3717,37
1103,1311000,13110,26220,262,3745,37
1104,1337000,13370,26740,267,3820,38
1105,1365000,13650,27300,273,3900,39
1106,1344000,13440,26880,268,3840,38
1107,1335000,13350,26700,267,3814,38
1108,1315000,13150,26300,263,3757,37
1109,1301000,13010,26020,260,3717,37
1110,1324000,13240,26480,264,3782,37
1111,1333000,13330,26660,266,3808,38
1112,1385000,13850,27700,277,3957,39
1113,1355000,13550,27100,271,3871,38
1114,1348000,13480,26960,269,3851,38
1115,1365000,13650,27300,273,3900,39
1116,1351000,13510,27020,270,3860,38
1117,1327000,13270,26540,265,3791,37
1118,1296000,12960,25920,259,3702,37
1119,1358000,13580,27160,271,3880,38
1120,1338000,13380,26760,267,3822,38
1121,1330000,13300,26600,266,3800,38
1122,1347000,13470,26940,269,3848,38
1123,1270000,12700,25400,254,3628,36
1124,1357000,13570,27140,271,3877,38
1125,1364000,13640,27280,272,3897,38
1126,1329000,13290,26580,265,3797,37
1127,1350000,13500,27000,270,3857,38
1128,1323000,13230,26460,264,3780,37
1129,1404000,14040,28080,280,4011,40
1130,1314000,13140,26280,262,3754,37
1131,1294000,12940,25880,258,3697,36
1132,1299000,12990,25980,259,3711,37
1133,1297000,12970,25940,259,3705,37
1134,1344000,13440,26880,268,3840,38
1135,1363000,13630,27260,272,3894,38
1136,1378000,13780,27560,275,3937,39
1137,1336000,13360,26720,267,3817,38
1138,1337000,13370,26740,267,3820,38
1139,1305000,13050,26100,261,3728,37
1140,1339000,13390,26780,267,3825,38
1141,1314000,13140,26280,262,3754,37
1142,1289000,12890,25780,257,3682,36
1143,1309000,13090,26180,261,3740,37
1144,1316000,13160,26320,263,3760,37
1145,1277000,12770,25540,255,3648,36
1146,1289000,12890,25780,257,3682,36
1147,1294000,12940,25880,258,3697,36
1148,1380000,13800,27600,276,3942,39
1149,1299000,12990,25980,259,3711,37
1150,1342000,13420,26840,268,3834,38
1151,1336000,13360,26720,267,3817,38
1152,1348000,13480,26960,269,3851,38
1153,1294000,12940,25880,258,3697,36
1154,1362000,13620,27240,272,3891,38
1155,1296000,12960,25920,259,3702,37
1156,1293000,12930,25860,258,3694,36
1157,1268000,12680,25360,253,3622,36
1158,1284000,12840,25680,256,3668,36
1159,1256000,12560,25120,251,3588,35
1160,1294000,12940,25880,258,3697,36
1161,1378000,13780,27560,275,3937,39
1162,1305000,13050,26100,261,3728,37
1163,1295000,12950,25900,259,3700,37
1164,1311000,13110,26220,262,3745,37
1165,1255000,12550,25100,251,3585,35
1166,1280000,12800,25600,256,3657,36
1167,1828000,18280,36560,365,5222,52
1168,2776000,27760,55520,555,7931,79
1169,1801000,18010,36020,360,5145,51
1170,1768000,17680,35360,353,5051,50
1171,1884000,18840,37680,376,5382,53
1172,2055000,20550,41100,411,5871,58
1173,1827000,18270,36540,365,5220,52
1174,1740000,17400,34800,348,4971,49
1175,1806000,18060,36120,361,5160,51
1176,1787000,17870,35740,357,5105,51
1177,1561000,15610,31220,312,4460,44
1178,1321000,13210,26420,264,3774,37
1179,1248000,12480,24960,249,3565,35
1180,1408000,14080,28160,281,4022,40
1181,1328000,13280,26560,265,3794,37
1182,1397000,13970,27940,279,3991,39
1183,1401000,14010,28020,280,4002,40
1184,1372000,13720,27440,274,3920,39
1185,1315000,13150,26300,263,3757,37
1186,1441000,14410,28820,288,4117,41
1187,1355000,13550,27100,271,3871,38
1188,1482000,14820,29640,296,4234,42
1189,1401000,14010,28020,280,4002,40
1190,1335000,13350,26700,267,3814,38
1191,1312000,13120,26240,262,3748,37
1192,1313000,13130,26260,262,3751,37
1193,1311000,13110,26220,262,3745,37
1194,1350000,13500,27000,270,3857,38
1195,1346000,13460,26920,269,3845,38
1196,1342000,13420,26840,268,3834,38
1197,1311000,13110,26220,262,3745,37
1198,1347000,13470,26940,269,3848,38
1199,1259000,12590,25180,251,3597,35
1200,1668000,16680,33360,333,4765,47
1201,1446000,14460,28920,289,4131,41
1202,1365000,13650,27300,273,3900,39
1203,1390000,13900,27800,278,3971,39
1204,1398000,13980,27960,279,3994,39
1205,1433000,14330,28660,286,4094,40
1206,1432000,14320,28640,286,4091,40
1207,1346000,13460,26920,269,3845,38
1208,1349000,13490,26980,269,3854,38
1209,1341000,13410,26820,268,3831,38
1210,1340000,13400,26800,268,3828,38
1211,1322000,13220,26440,264,3777,37
1212,1276000,12760,25520,255,3645,36
1213,1281000,12810,25620,256,3660,36
1214,1282000,12820,25640,256,3662,36
1215,1298000,12980,25960,259,3708,37
1216,1257000,12570,25140,251,3591,35
1217,1295000,12950,25900,259,3700,37
1218,1355000,13550,27100,271,3871,38
1219,1305000,13050,26100,261,3728,37
1220,1294000,12940,25880,258,3697,36
1221,1333000,13330,26660,266,3808,38
1222,1333000,13330,26660,266,3808,38
1223,1332000,13320,26640,266,3805,38
1224,1336000,13360,26720,267,3817,38
1225,1325000,13250,26500,265,3785,37
1226,1340000,13400,26800,268,3828,38
1227,1292000,12920,25840,258,3691,36
1228,1299000,12990,25980,259,3711,37
1229,1283000,12830,25660,256,3665,36
1230,1318000,13180,26360,263,3765,37
1231,1388000,13880,27760,277,3965,39
1232,1325000,13250,26500,265,3785,37
1233,1324000,13240,26480,264,3782,37
1234,1313000,13130,26260,262,3751,37
1235,1257000,12570,25140,251,3591,35
1236,1257000,12570,25140,251,3591,35
1237,1555000,15550,31100,311,4442,44
1238,2258000,22580,45160,451,6451,64
1239,1811000,18110,36220,362,5174,51
1240,1736000,17360,34720,347,4960,49
1241,1710000,17100,34200,342,4885,48
1242,1735000,17350,34700,347,4957,49
1243,1636000,16360,32720,327,4674,46
1244,1510000,15100,30200,302,4314,43
1245,1474000,14740,29480,294,4211,42
1246,1360000,13600,27200,272,3885,38
1247,1334000,13340,26680,266,3811,38
1248,1354000,13540,27080,270,3868,38
1249,1424000,14240,28480,284,4068,40
1250,1342000,13420,26840,268,3834,38
1251,1335000,13350,26700,267,3814,38
1252,1333000,13330,26660,266,3808,38
1253,1522000,15220,30440,304,4348,43
1254,1402000,14020,28040,280,4005,40
1255,1353000,13530,27060,270,3865,38
1256,1337000,13370,26740,267,3820,38
1257,1285000,12850,25700,257,3671,36
1258,1397000,13970,27940,279,3991,39
1259,1319000,13190,26380,263,3768,37
1260,1365000,13650,27300,273,3900,39
1261,1457000,14570,29140,291,4162,41
1262,1308000,13080,26160,261,3737,37
1263,1328000,13280,26560,265,3794,37
1264,1392000,13920,27840,278,3977,39
1265,1292000,12920,25840,258,3691,36
1266,1361000,13610,27220,272,3888,38
1267,1303000,13030,26060,260,3722,37
1268,1310000,13100,26200,262,3742,37
1269,1271000,12710,25420,254,3631,36
1270,1269000,12690,25380,253,3625,36
1271,1268000,12680,25360,253,3622,36
1272,1297000,12970,25940,259,3705,37
1273,1389000,13890,27780,277,3968,39
1274,1307000,13070,26140,261,3734,37
1275,1308000,13080,26160,261,3737,37
1276,1355000,13550,27100,271,3871,38
1277,2096000,20960,41920,419,5988,59
1278,2116000,21160,42320,423,6045,60
1279,1689000,16890,33780,337,4825,48
1280,1314000,13140,26280,262,3754,37
1281,1540000,15400,30800,308,4400,44
1282,1737000,17370,34740,347,4962,49
1283,1452000,14520,29040,290,4148,41
1284,1457000,14570,29140,291,4162,41
1285,1418000,14180,28360,283,4051,40
1286,1392000,13920,27840,278,3977,39
1287,1438000,14380,28760,287,4108,41
1288,1292000,12920,25840,258,3691,36
1289,1322000,13220,26440,264,3777,37
1290,1320000,13200,26400,264,3771,37
1291,1358000,13580,27160,271,3880,38
1292,1255000,12550,25100,251,3585,35
1293,1352000,13520,27040,270,3862,38
1294,1312000,13120,26240,262,3748,37
1295,1316000,13160,26320,263,3760,37
1296,1282000,12820,25640,256,3662,36
1297,1244000,12440,24880,248,3554,35
1298,1266000,12660,25320,253,3617,36
1299,1244000,12440,24880,248,3554,35
1300,1304000,13040,26080,260,3725,37
1301,1269000,12690,25380,253,3625,36
1302,1295000,12950,25900,259,3700,37
1303,1273000,12730,25460,254,3637,36
1304,1256000,12560,25120,251,3588,35
1305,1299000,12990,25980,259,3711,37
1306,1311000,13110,26220,262,3745,37
1307,1311000,13110,26220,262,3745,37
1308,1311000,13110,26220,262,3745,37
1309,1306000,13060,26120,261,3731,37
1310,1337000,13370,26740,267,3820,38
1311,1329000,13290,26580,265,3797,37
1312,1315000,13150,26300,263,3757,37
1313,1314000,13140,26280,262,3754,37
1314,1296000,12960,25920,259,3702,37
1315,1283000,12830,25660,256,3665,36
1316,1342000,13420,26840,268,3834,38
1317,1308000,13080,26160,261,3737,37
1318,1310000,13100,26200,262,3742,37
1319,1313000,13130,26260,262,3751,37
1320,1296000,12960,25920,259,3702,37
1321,1304000,13040,26080,260,3725,37
1322,1267000,12670,25340,253,3620,36
1323,1269000,12690,25380,253,3625,36
1324,1270000,12700,25400,254,3628,36
1325,1305000,13050,26100,261,3728,37
1326,1246000,12460,24920,249,3560,35
1327,1277000,12770,25540,255,3648,36
1328,1358000,13580,27160,271,3880,38
1329,1314000,13140,26280,262,3754,37
1330,1320000,13200,26400,264,3771,37
1331,1308000,13080,26160,261,3737,37
1332,1311000,13110,26220,262,3745,37
1333,1235000,12350,24700,247,3528,35
1334,1237000,12370,24740,247,3534,35
1335,1260000,12600,25200,252,3600,36
1336,1238000,12380,24760,247,3537,35
1337,1276000,12760,25520,255,3645,36
1338,1280000,12800,25600,256,3657,36
1339,1277000,12770,25540,255,3648,36
1340,1459000,14590,29180,291,4168,41
1341,1855000,18550,37100,371,5300,53
1342,1428000,14280,28560,285,4080,40
1343,1850000,18500,37000,370,5285,52
1344,1755000,17550,35100,351,5014,50
1345,1814000,18140,36280,362,5182,51
1346,1604000,16040,32080,320,4582,45
1347,1316000,13160,26320,263,3760,37
1348,1310000,13100,26200,262,3742,37
1349,1430000,14300,28600,286,4085,40
1350,1359000,13590,27180,271,3882,38
1351,1339000,13390,26780,267,3825,38
1352,1338000,13380,26760,267,3822,38
1353,1323000,13230,26460,264,3780,37
1354,1317000,13170,26340,263,3762,37
1355,1266000,12660,25320,253,3617,36
1356,1267000,12670,25340,253,3620,36
1357,1264000,12640,25280,252,3611,36
1358,1312000,13120,26240,262,3748,37
1359,1388000,13880,27760,277,3965,39
1360,1349000,13490,26980,269,3854,38
1361,1345000,13450,26900,269,3842,38
1362,1329000,13290,26580,265,3797,37
1363,1290000,12900,25800,258,3685,36
1364,1326000,13260,26520,265,3788,37
1365,2120000,21200,42400,424,6057,60
1366,2023000,20230,40460,404,5780,57
1367,1742000,17420,34840,348,4977,49
1368,1683000,16830,33660,336,4808,48
1369,1408000,14080,28160,281,4022,40
1370,1354000,13540,27080,270,3868,38
1371,1453000,14530,29060,290,4151,41
1372,1493000,14930,29860,298,4265,42
1373,1410000,14100,28200,282,4028,40
1374,1317000,13170,26340,263,3762,37
1375,1309000,13090,26180,261,3740,37
1376,1282000,12820,25640,256,3662,36
1377,1277000,12770,25540,255,3648,36
1378,1272000,12720,25440,254,3634,36
1379,1287000,12870,25740,257,3677,36
1380,1245000,12450,24900,249,3557,35
1381,1339000,13390,26780,267,3825,38
1382,1380000,13800,27600,276,3942,39
1383,1322000,13220,26440,264,3777,37
1384,1318000,13180,26360,263,3765,37
1385,1318000,13180,26360,263,3765,37
1386,1312000,13120,26240,262,3748,37
1387,1279000,12790,25580,255,3654,36
1388,1260000,12600,25200,252,3600,36
1389,1312000,13120,26240,262,3748,37
1390,1312000,13120,26240,262,3748,37
1391,1271000,12710,25420,254,3631,36
1392,1275000,12750,25500,255,3642,36
1393,1272000,12720,25440,254,3634,36
1394,1321000,13210,26420,264,3774,37
1395,1283000,12830,25660,256,3665,36
1396,1309000,13090,26180,261,3740,37
1397,1311000,13110,26220,262,3745,37
1398,1306000,13060,26120,261,3731,37
1399,1291000,12910,25820,258,3688,36
1400,1339000,13390,26780,267,3825,38
1401,2413000,24130,48260,482,6894,68
1402,2126000,21260,42520,425,6074,60
1403,1761000,17610,35220,352,5031,50
1404,1777000,17770,35540,355,5077,50
1405,1876000,18760,37520,375,5360,53
1406,1509000,15090,30180,301,4311,43
1407,1337000,13370,26740,267,3820,38
1408,1371000,13710,27420,274,3917,39
1409,1302000,13020,26040,260,3720,37
1410,1288000,12880,25760,257,3680,36
1411,1310000,13100,26200,262,3742,37
1412,1298000,12980,25960,259,3708,37
