# Iterations: 2000
# Rows      : 100
# Cols      : 55
# Levels    : 7
# Ntrees    : 100
# Ntrees internal   : 700
iter,total_time,time_per_row,time_per_tree,time_per_row_tree,time_per_inter_tree,time_per_row_inter_tree
690,27488000,274880,274880,2748,39268,392
691,23283000,232830,232830,2328,33261,332
692,18095000,180950,180950,1809,25850,258
693,22535000,225350,225350,2253,32192,321
694,24138000,241380,241380,2413,34482,344
695,20075000,200750,200750,2007,28678,286
696,17465000,174650,174650,1746,24950,249
697,19083000,190830,190830,1908,27261,272
698,18700000,187000,187000,1870,26714,267
699,19035000,190350,190350,1903,27192,271
700,19275000,192750,192750,1927,27535,275
701,17499000,174990,174990,1749,24998,249
702,17992000,179920,179920,1799,25702,257
703,17541000,175410,175410,1754,25058,250
704,16667000,166670,166670,1666,23810,238
705,15516000,155160,155160,1551,22165,221
706,14884000,148840,148840,1488,21262,212
707,15499000,154990,154990,1549,22141,221
708,16164000,161640,161640,1616,23091,230
709,15525000,155250,155250,1552,22178,221
710,15302000,153020,153020,1530,21860,218
711,15385000,153850,153850,1538,21978,219
712,15359000,153590,153590,1535,21941,219
713,15256000,152560,152560,1525,21794,217
714,15224000,152240,152240,1522,21748,217
715,15656000,156560,156560,1565,22365,223
716,15502000,155020,155020,1550,22145,221
717,15259000,152590,152590,1525,21798,217
718,15306000,153060,153060,1530,21865,218
719,15001000,150010,150010,1500,21430,214
720,15330000,153300,153300,1533,21900,219
721,16202000,162020,162020,1620,23145,231
722,15507000,155070,155070,1550,22152,221
723,15875000,158750,158750,1587,22678,226
724,16703000,167030,167030,1670,23861,238
725,16181000,161810,161810,1618,23115,231
726,15573000,155730,155730,1557,22247,222
727,15296000,152960,152960,1529,21851,218
728,16638000,166380,166380,1663,23768,237
729,16493000,164930,164930,1649,23561,235
730,18218000,182180,182180,1821,26025,260
731,20372000,203720,203720,2037,29102,291
732,15374000,153740,153740,1537,21962,219
733,21573000,215730,215730,2157,30818,308
734,16986000,169860,169860,1698,24265,242
735,16525000,165250,165250,1652,23607,236
736,15365000,153650,153650,1536,21950,219
737,15308000,153080,153080,1530,21868,218
738,15484000,154840,154840,1548,22120,221
739,15803000,158030,158030,1580,22575,225
740,17390000,173900,173900,1739,24842,248
741,16018000,160180,160180,1601,22882,228
742,15449000,154490,154490,1544,22070,220
743,15426000,154260,154260,1542,22037,220
744,15401000,154010,154010,1540,22001,220
745,15462000,154620,154620,1546,22088,220
746,16096000,160960,160960,1609,22994,229
747,15270000,152700,152700,1527,21814,218
748,15492000,154920,154920,1549,22131,221
749,15193000,151930,151930,1519,21704,217
750,15116000,151160,151160,1511,21594,215
751,15420000,154200,154200,1542,22028,220
752,15311000,153110,153110,1531,21872,218
753,14980000,149800,149800,1498,21400,214
754,16777000,167770,167770,1677,23967,239
755,16298000,162980,162980,1629,23282,232
756,15573000,155730,155730,1557,22247,222
757,15259000,152590,152590,1525,21798,217
758,15212000,152120,152120,1521,21731,217
759,17184000,171840,171840,1718,24548,245
760,16357000,163570,163570,1635,23367,233
761,15965000,159650,159650,1596,22807,228
762,15269000,152690,152690,1526,21812,218
763,15149000,151490,151490,1514,21641,216
764,15416000,154160,154160,1541,22022,220
765,15234000,152340,152340,1523,21762,217
766,15192000,151920,151920,1519,21702,217
767,15721000,157210,157210,1572,22458,224
768,15179000,151790,151790,1517,21684,216
769,15039000,150390,150390,1503,21484,214
770,16263000,162630,162630,1626,23232,232
771,16491000,164910,164910,1649,23558,235
772,15989000,159890,159890,1598,22841,228
773,17067000,170670,170670,1706,24381,243
774,15761000,157610,157610,1576,22515,225
775,15819000,158190,158190,1581,22598,225
776,15393000,153930,153930,1539,21990,219
777,15858000,158580,158580,1585,22654,226
778,15576000,155760,155760,1557,22251,222
779,15429000,154290,154290,1542,22041,220
780,15690000,156900,156900,1569,22414,224
781,15172000,151720,151720,1517,21674,216
782,15387000,153870,153870,1538,21981,219
783,15625000,156250,156250,1562,22321,223
784,15484000,154840,154840,1548,22120,221
785,15497000,154970,154970,1549,22138,221
786,15675000,156750,156750,1567,22392,223
787,15232000,152320,152320,1523,21760,217
788,15594000,155940,155940,1559,22277,222
789,15371000,153710,153710,1537,21958,219
790,15204000,152040,152040,1520,21720,217
791,15460000,154600,154600,1546,22085,220
792,15299000,152990,152990,1529,21855,218
793,16605000,166050,166050,1660,23721,237
794,15578000,155780,155780,1557,22254,222
795,15231000,152310,152310,1523,21758,217
796,21664000,216640,216640,2166,30948,309
797,19193000,191930,191930,1919,27418,274
798,15937000,159370,159370,1593,22767,227
799,15528000,155280,155280,1552,22182,221
800,15285000,152850,152850,1528,21835,218
801,15700000,157000,157000,1570,22428,224
802,15266000,152660,152660,1526,21808,218
803,15696000,156960,156960,1569,22422,224
804,15305000,153050,153050,1530,21864,218
805,15575000,155750,155750,1557,22250,222
806,15630000,156300,156300,1563,22328,223
807,15362000,153620,153620,1536,21945,219
808,15551000,155510,155510,1555,22215,222
809,15584000,155840,155840,1558,22262,222
810,15191000,151910,151910,1519,21701,217
811,15255000,152550,152550,1525,21792,217
812,15924000,159240,159240,1592,22748,227
813,15146000,151460,151460,1514,21637,216
814,15447000,154470,154470,1544,22067,220
815,15369000,153690,153690,1536,21955,219
816,15126000,151260,151260,1512,21608,216
817,15761000,157610,157610,1576,22515,225
818,15753000,157530,157530,1575,22504,225
819,15432000,154320,154320,1543,22045,220
820,15601000,156010,156010,1560,22287,222
821,15426000,154260,154260,1542,22037,220
822,15607000,156070,156070,1560,22295,222
823,15336000,153360,153360,1533,21908,219
824,15309000,153090,153090,1530,21870,218
825,15635000,156350,156350,1563,22335,223
826,15369000,153690,153690,1536,21955,219
827,15331000,153310,153310,1533,21901,219
828,16163000,161630,161630,1616,23090,230
829,15664000,156640,156640,1566,22377,223
830,16163000,161630,161630,1616,23090,230
831,15943000,159430,159430,1594,22775,227
832,15356000,153560,153560,1535,21937,219
833,15516000,155160,155160,1551,22165,221
834,16225000,162250,162250,1622,23178,231
835,15595000,155950,155950,1559,22278,222
836,15421000,154210,154210,1542,22030,220
837,15618000,156180,156180,1561,22311,223
838,15828000,158280,158280,1582,22611,226
839,15437000,154370,154370,1543,22052,220
840,15537000,155370,155370,1553,22195,221
841,15654000,156540,156540,1565,22362,223
842,15411000,154110,154110,1541,22015,220
843,15430000,154300,154300,1543,22042,220
844,15576000,155760,155760,1557,22251,222
845,15159000,151590,151590,1515,21655,216
846,15684000,156840,156840,1568,22405,224
847,15591000,155910,155910,1559,22272,222
848,15589000,155890,155890,1558,22270,222
849,16216000,162160,162160,1621,23165,231
850,16405000,164050,164050,1640,23435,234
851,17999000,179990,179990,1799,25712,257
852,15576000,155760,155760,1557,22251,222
853,15344000,153440,153440,1534,21920,219
854,15429000,154290,154290,1542,22041,220
855,15230000,152300,152300,1523,21757,217
856,18897000,188970,188970,1889,26995,269
857,17187000,171870,171870,1718,24552,245
858,15878000,158780,158780,1587,22682,226
859,20246000,202460,202460,2024,28922,289
860,28890000,288900,288900,2889,41271,412
861,28590000,285900,285900,2859,40842,408
862,20497000,204970,204970,2049,29281,292
863,26527000,265270,265270,2652,37895,378
864,25635000,256350,256350,2563,36621,366
865,27616000,276160,276160,2761,39451,394
866,21523000,215230,215230,2152,30747,307
867,18629000,186290,186290,1862,26612,266
868,20334000,203340,203340,2033,29048,290
869,17884000,178840,178840,1788,25548,255
870,17881000,178810,178810,1788,25544,255
871,17414000,174140,174140,1741,24877,248
872,17521000,175210,175210,1752,25030,250
873,17250000,172500,172500,1725,24642,246
874,17644000,176440,176440,1764,25205,252
875,20375000,203750,203750,2037,29107,291
876,17339000,173390,173390,1733,24770,247
877,17636000,176360,176360,1763,25194,251
878,19377000,193770,193770,1937,27681,276
879,19107000,191070,191070,1910,27295,272
880,17313000,173130,173130,1731,24732,247
881,18941000,189410,189410,1894,27058,270
882,18496000,184960,184960,1849,26422,264
883,18001000,180010,180010,1800,25715,257
884,18120000,181200,181200,1812,25885,258
885,17004000,170040,170040,1700,24291,242
886,15847000,158470,158470,1584,22638,226
887,15384000,153840,153840,1538,21977,219
888,16001000,160010,160010,1600,22858,228
889,15920000,159200,159200,1592,22742,227
890,16691000,166910,166910,1669,23844,238
891,15564000,155640,155640,1556,22234,222
892,15399000,153990,153990,1539,21998,219
893,15419000,154190,154190,1541,22027,220
894,15517000,155170,155170,1551,22167,221
895,16923000,169230,169230,1692,24175,241
896,16103000,161030,161030,1610,23004,230
897,19715000,197150,197150,1971,28164,281
898,15961000,159610,159610,1596,22801,228
899,15557000,155570,155570,1555,22224,222
900,15562000,155620,155620,1556,22231,222
901,15673000,156730,156730,1567,22390,223
902,15451000,154510,154510,1545,22072,220
903,16472000,164720,164720,1647,23531,235
904,17764000,177640,177640,1776,25377,253
905,16449000,164490,164490,1644,23498,234
906,17822000,178220,178220,1782,25460,254
907,15471000,154710,154710,1547,22101,221
908,15206000,152060,152060,1520,21722,217
909,15545000,155450,155450,1554,22207,222
910,15215000,152150,152150,1521,21735,217
911,15450000,154500,154500,1545,22071,220
912,15364000,153640,153640,1536,21948,219
913,15240000,152400,152400,1524,21771,217
914,15468000,154680,154680,1546,22097,220
915,25260000,252600,252600,2526,36085,360
916,21454000,214540,214540,2145,30648,306
917,20652000,206520,206520,2065,29502,295
918,21477000,214770,214770,2147,30681,306
919,18441000,184410,184410,1844,26344,263
920,17647000,176470,176470,1764,25210,252
921,17227000,172270,172270,1722,24610,246
922,15567000,155670,155670,1556,22238,222
923,16075000,160750,160750,1607,22964,229
924,15686000,156860,156860,1568,22408,224
925,16085000,160850,160850,1608,22978,229
926,15605000,156050,156050,1560,22292,222
927,15141000,151410,151410,1514,21630,216
928,15571000,155710,155710,1557,22244,222
929,15350000,153500,153500,1535,21928,219
930,15422000,154220,154220,1542,22031,220
931,15640000,156400,156400,1564,22342,223
932,15380000,153800,153800,1538,21971,219
933,15533000,155330,155330,1553,22190,221
934,15461000,154610,154610,1546,22087,220
935,15302000,153020,153020,1530,21860,218
936,15594000,155940,155940,1559,22277,222
937,15763000,157630,157630,1576,22518,225
938,15206000,152060,152060,1520,21722,217
939,15689000,156890,156890,1568,22412,224
940,15194000,151940,151940,1519,21705,217
941,15636000,156360,156360,1563,22337,223
942,15361000,153610,153610,1536,21944,219
943,15853000,158530,158530,1585,22647,226
944,19080000,190800,190800,1908,27257,272
945,16718000,167180,167180,1671,23882,238
946,15875000,158750,158750,1587,22678,226
947,15696000,156960,156960,1569,22422,224
948,15487000,154870,154870,1548,22124,221
949,18049000,180490,180490,1804,25784,257
950,16905000,169050,169050,1690,24150,241
951,16164000,161640,161640,1616,23091,230
952,15456000,154560,154560,1545,22080,220
953,15392000,153920,153920,1539,21988,219
954,15543000,155430,155430,1554,22204,222
955,15383000,153830,153830,1538,21975,219
956,15446000,154460,154460,1544,22065,220
957,15636000,156360,156360,1563,22337,223
958,15231000,152310,152310,1523,21758,217
959,15255000,152550,152550,1525,21792,217
960,15500000,155000,155000,1550,22142,221
961,14960000,149600,149600,1496,21371,213
962,15441000,154410,154410,1544,22058,220
963,15372000,153720,153720,1537,21960,219
964,15171000,151710,151710,1517,21672,216
965,15432000,154320,154320,1543,22045,220
966,15301000,153010,153010,1530,21858,218
967,15101000,151010,151010,1510,21572,215
968,15503000,155030,155030,1550,22147,221
969,15185000,151850,151850,1518,21692,216
970,15500000,155000,155000,1550,22142,221
971,15111000,151110,151110,1511,21587,215
972,15075000,150750,150750,1507,21535,215
973,15496000,154960,154960,1549,22137,221
974,15224000,152240,152240,1522,21748,217
975,15506000,155060,155060,1550,22151,221
976,23052000,230520,230520,2305,32931,329
977,17119000,171190,171190,1711,24455,244
978,16247000,162470,162470,1624,23210,232
979,15514000,155140,155140,1551,22162,221
980,17134000,171340,171340,1713,24477,244
981,16371000,163710,163710,1637,23387,233
982,15707000,157070,157070,1570,22438,224
983,15760000,157600,157600,1576,22514,225
984,15479000,154790,154790,1547,22112,221
985,16755000,167550,167550,1675,23935,239
986,15805000,158050,158050,1580,22578,225
987,15318000,153180,153180,1531,21882,218
988,15787000,157870,157870,1578,22552,225
989,15353000,153530,153530,1535,21932,219
990,15148000,151480,151480,1514,21640,216
991,15367000,153670,153670,1536,21952,219
992,15015000,150150,150150,1501,21450,214
993,14928000,149280,149280,1492,21325,213
994,15728000,157280,157280,1572,22468,224
995,17343000,173430,173430,1734,24775,247
996,15609000,156090,156090,1560,22298,222
997,15300000,153000,153000,1530,21857,218
998,15191000,151910,151910,1519,21701,217
999,15576000,155760,155760,1557,22251,222
1000,15227000,152270,152270,1522,21752,217
1001,15352000,153520,153520,1535,21931,219
1002,15544000,155440,155440,1554,22205,222
1003,15195000,151950,151950,1519,21707,217
1004,15401000,154010,154010,1540,22001,220
1005,15220000,152200,152200,1522,21742,217
1006,14904000,149040,149040,1490,21291,212
1007,15377000,153770,153770,1537,21967,219
1008,15284000,152840,152840,1528,21834,218
1009,15812000,158120,158120,1581,22588,225
1010,15652000,156520,156520,1565,22360,223
1011,15234000,152340,152340,1523,21762,217
1012,15208000,152080,152080,1520,21725,217
1013,16112000,161120,161120,1611,23017,230
1014,17000000,170000,170000,1700,24285,242
1015,15729000,157290,157290,1572,22470,224
1016,15595000,155950,155950,1559,22278,222
1017,15613000,156130,156130,1561,22304,223
1018,15514000,155140,155140,1551,22162,221
1019,15438000,154380,154380,1543,22054,220
1020,15714000,157140,157140,1571,22448,224
1021,15334000,153340,153340,1533,21905,219
1022,15380000,153800,153800,1538,21971,219
1023,15328000,153280,153280,1532,21897,218
1024,15290000,152900,152900,1529,21842,218
1025,15196000,151960,151960,1519,21708,217
1026,15446000,154460,154460,1544,22065,220
1027,15401000,154010,154010,1540,22001,220
1028,15324000,153240,153240,1532,21891,218
1029,15378000,153780,153780,1537,21968,219
1030,15260000,152600,152600,1526,21800,218
1031,15372000,153720,153720,1537,21960,219
1032,15334000,153340,153340,1533,21905,219
1033,15645000,156450,156450,1564,22350,223
1034,16005000,160050,160050,1600,22864,228
1035,15271000,152710,152710,1527,21815,218
1036,15385000,153850,153850,1538,21978,219
1037,15271000,152710,152710,1527,21815,218
1038,15982000,159820,159820,1598,22831,228
1039,19238000,192380,192380,1923,27482,274
1040,34277000,342770,342770,3427,48967,489
1041,31035000,310350,310350,3103,44335,443
1042,22308000,223080,223080,2230,31868,318
1043,25810000,258100,258100,2581,36871,368
1044,24833000,248330,248330,2483,35475,354
1045,27187000,271870,271870,2718,38838,388
1046,24383000,243830,243830,2438,34832,348
1047,22445000,224450,224450,2244,32064,320
1048,18901000,189010,189010,1890,27001,270
1049,18440000,184400,184400,1844,26342,263
1050,20006000,200060,200060,2000,28580,285
1051,18005000,180050,180050,1800,25721,257
1052,17385000,173850,173850,1738,24835,248
1053,17729000,177290,177290,1772,25327,253
1054,17576000,175760,175760,1757,25108,251
1055,20087000,200870,200870,2008,28695,286
1056,20953000,209530,209530,2095,29932,299
1057,17669000,176690,176690,1766,25241,252
1058,18190000,181900,181900,1819,25985,259
1059,17480000,174800,174800,1748,24971,249
1060,19869000,198690,198690,1986,28384,283
1061,18112000,181120,181120,1811,25874,258
1062,17701000,177010,177010,1770,25287,252
1063,15952000,159520,159520,1595,22788,227
1064,16652000,166520,166520,1665,23788,237
1065,16151000,161510,161510,1615,23072,230
1066,15512000,155120,155120,1551,22160,221
1067,15502000,155020,155020,1550,22145,221
1068,15664000,156640,156640,1566,22377,223
1069,16195000,161950,161950,1619,23135,231
1070,16146000,161460,161460,1614,23065,230
1071,16295000,162950,162950,1629,23278,232
1072,15821000,158210,158210,1582,22601,226
1073,17477000,174770,174770,1747,24967,249
1074,15556000,155560,155560,1555,22222,222
1075,18182000,181820,181820,1818,25974,259
1076,15820000,158200,158200,1582,22600,226
1077,15426000,154260,154260,1542,22037,220
1078,15932000,159320,159320,1593,22760,227
1079,18523000,185230,185230,1852,26461,264
1080,19879000,198790,198790,1987,28398,283
1081,17688000,176880,176880,1768,25268,252
1082,19470000,194700,194700,1947,27814,278
1083,20718000,207180,207180,2071,29597,295
1084,17204000,172040,172040,1720,24577,245
1085,19568000,195680,195680,1956,27954,279
1086,20796000,207960,207960,2079,29708,297
1087,16473000,164730,164730,1647,23532,235
1088,16499000,164990,164990,1649,23570,235
1089,17409000,174090,174090,1740,24870,248
1090,16130000,161300,161300,1613,23042,230
1091,15581000,155810,155810,1558,22258,222
1092,23143000,231430,231430,2314,33061,330
1093,17244000,172440,172440,1724,24634,246
1094,16922000,169220,169220,1692,24174,241
1095,15971000,159710,159710,1597,22815,228
1096,16079000,160790,160790,1607,22970,229
1097,15910000,159100,159100,1591,22728,227
1098,15839000,158390,158390,1583,22627,226
1099,17044000,170440,170440,1704,24348,243
1100,17061000,170610,170610,1706,24372,243
1101,16557000,165570,165570,1655,23652,236
1102,16000000,160000,160000,1600,22857,228
1103,15898000,158980,158980,1589,22711,227
1104,16188000,161880,161880,1618,23125,231
1105,15801000,158010,158010,1580,22572,225
1106,15851000,158510,158510,1585,22644,226
1107,16047000,160470,160470,1604,22924,229
1108,15738000,157380,157380,1573,22482,224
1109,16020000,160200,160200,1602,22885,228
1110,15713000,157130,157130,1571,22447,224
1111,15747000,157470,157470,1574,22495,224
1112,16120000,161200,161200,1612,23028,230
1113,15880000,158800,158800,1588,22685,226
1114,16893000,168930,168930,1689,24132,241
1115,15665000,156650,156650,1566,22378,223
1116,15337000,153370,153370,1533,21910,219
1117,15776000,157760,157760,1577,22537,225
1118,15605000,156050,156050,1560,22292,222
1119,15432000,154320,154320,1543,22045,220
1120,15661000,156610,156610,1566,22372,223
1121,16188000,161880,161880,1618,23125,231
1122,15539000,155390,155390,1553,22198,221
1123,15463000,154630,154630,1546,22090,220
1124,15584000,155840,155840,1558,22262,222
1125,16044000,160440,160440,1604,22920,229
1126,15775000,157750,157750,1577,22535,225
1127,16623000,166230,166230,1662,23747,237
1128,16400000,164000,164000,1640,23428,234
1129,17470000,174700,174700,1747,24957,249
1130,17351000,173510,173510,1735,24787,247
1131,17671000,176710,176710,1767,25244,252
1132,17292000,172920,172920,1729,24702,247
1133,17509000,175090,175090,1750,25012,250
1134,16945000,169450,169450,1694,24207,242
1135,17574000,175740,175740,1757,25105,251
1136,17163000,171630,171630,1716,24518,245
1137,18219000,182190,182190,1821,26027,260
1138,16966000,169660,169660,1696,24237,242
1139,16949000,169490,169490,1694,24212,242
1140,18747000,187470,187470,1874,26781,267
1141,16877000,168770,168770,1687,24110,241
1142,16774000,167740,167740,1677,23962,239
1143,16695000,166950,166950,1669,23850,238
1144,16615000,166150,166150,1661,23735,237
1145,16010000,160100,160100,1601,22871,228
1146,15666000,156660,156660,1566,22380,223
1147,15918000,159180,159180,1591,22740,227
1148,15379000,153790,153790,1537,21970,219
1149,16125000,161250,161250,1612,23035,230
1150,15946000,159460,159460,1594,22780,227
1151,15741000,157410,157410,1574,22487,224
1152,15941000,159410,159410,1594,22772,227
1153,23470000,234700,234700,2347,33528,335
1154,16362000,163620,163620,1636,23374,233
1155,16692000,166920,166920,1669,23845,238
1156,15845000,158450,158450,1584,22635,226
1157,16659000,166590,166590,1665,23798,237
1158,15835000,158350,158350,1583,22621,226
1159,16019000,160190,160190,1601,22884,228
1160,15964000,159640,159640,1596,22805,228
1161,16153000,161530,161530,1615,23075,230
1162,15937000,159370,159370,1593,22767,227
1163,15541000,155410,155410,1554,22201,222
1164,15572000,155720,155720,1557,22245,222
1165,15581000,155810,155810,1558,22258,222
1166,15602000,156020,156020,1560,22288,222
1167,15847000,158470,158470,1584,22638,226
1168,16401000,164010,164010,1640,23430,234
1169,15959000,159590,159590,1595,22798,227
1170,15539000,155390,155390,1553,22198,221
1171,15792000,157920,157920,1579,22560,225
1172,15248000,152480,152480,1524,21782,217
1173,15482000,154820,154820,1548,22117,221
1174,15652000,156520,156520,1565,22360,223
1175,15542000,155420,155420,1554,22202,222
1176,15410000,154100,154100,1541,22014,220
1177,15324000,153240,153240,1532,21891,218
1178,15755000,157550,157550,1575,22507,225
1179,15764000,157640,157640,1576,22520,225
1180,15602000,156020,156020,1560,22288,222
1181,15742000,157420,157420,1574,22488,224
1182,15480000,154800,154800,1548,22114,221
1183,15721000,157210,157210,1572,22458,224
1184,15897000,158970,158970,1589,22710,227
1185,15644000,156440,156440,1564,22348,223
1186,15538000,155380,155380,1553,22197,221
1187,15425000,154250,154250,1542,22035,220
1188,15477000,154770,154770,1547,22110,221
1189,15786000,157860,157860,1578,22551,225
1190,16834000,168340,168340,1683,24048,240
1191,15872000,158720,158720,1587,22674,226
1192,15851000,158510,158510,1585,22644,226
1193,16392000,163920,163920,1639,23417,234
1194,15960000,159600,159600,1596,22800,228
1195,17222000,172220,172220,1722,24602,246
1196,17214000,172140,172140,1721,24591,245
1197,17965000,179650,179650,1796,25664,256
1198,17174000,171740,171740,1717,24534,245
1199,16789000,167890,167890,1678,23984,239
1200,16315000,163150,163150,1631,23307,233
1201,16871000,168710,168710,1687,24101,241
1202,17112000,171120,171120,1711,24445,244
1203,16438000,164380,164380,1643,23482,234
1204,17205000,172050,172050,1720,24578,245
1205,18196000,181960,181960,1819,25994,259
1206,17951000,179510,179510,1795,25644,256
1207,16968000,169680,169680,1696,24240,242
1208,16506000,165060,165060,1650,23580,235
1209,15709000,157090,157090,1570,22441,224
1210,16145000,161450,161450,1614,23064,230
1211,17071000,170710,170710,1707,24387,243
1212,16028000,160280,160280,1602,22897,228
1213,17121000,171210,171210,1712,24458,244
1214,29214000,292140,292140,2921,41734,417
1215,28379000,283790,283790,2837,40541,405
1216,29927000,299270,299270,2992,42752,427
1217,28789000,287890,287890,2878,41127,411
1218,33114000,331140,331140,3311,47305,473
1219,28991000,289910,289910,2899,41415,414
1220,27479000,274790,274790,2747,39255,392
1221,21827000,218270,218270,2182,31181,311
1222,19037000,190370,190370,1903,27195,271
1223,19209000,192090,192090,1920,27441,274
1224,17897000,178970,178970,1789,25567,255
1225,17350000,173500,173500,1735,24785,247
1226,17595000,175950,175950,1759,25135,251
1227,17485000,174850,174850,1748,24978,249
1228,17792000,177920,177920,1779,25417,254
1229,17460000,174600,174600,1746,24942,249
1230,17306000,173060,173060,1730,24722,247
1231,17375000,173750,173750,1737,24821,248
1232,17877000,178770,178770,1787,25538,255
1233,20096000,200960,200960,2009,28708,287
1234,19593000,195930,195930,1959,27990,279
1235,18851000,188510,188510,1885,26930,269
1236,19549000,195490,195490,1954,27927,279
1237,16848000,168480,168480,1684,24068,240
1238,16072000,160720,160720,1607,22960,229
1239,15667000,156670,156670,1566,22381,223
1240,15815000,158150,158150,1581,22592,225
1241,15787000,157870,157870,1578,22552,225
1242,15444000,154440,154440,1544,22062,220
1243,16183000,161830,161830,1618,23118,231
1244,15966000,159660,159660,1596,22808,228
1245,15559000,155590,155590,1555,22227,222
1246,15656000,156560,156560,1565,22365,223
1247,15730000,157300,157300,1573,22471,224
1248,15451000,154510,154510,1545,22072,220
1249,16786000,167860,167860,1678,23980,239
1250,15973000,159730,159730,1597,22818,228
1251,15728000,157280,157280,1572,22468,224
1252,15916000,159160,159160,1591,22737,227
1253,15476000,154760,154760,1547,22108,221
1254,15564000,155640,155640,1556,22234,222
1255,16233000,162330,162330,1623,23190,231
1256,16384000,163840,163840,1638,23405,234
1257,15960000,159600,159600,1596,22800,228
1258,17933000,179330,179330,1793,25618,256
1259,19361000,193610,193610,1936,27658,276
1260,16794000,167940,167940,1679,23991,239
1261,16581000,165810,165810,1658,23687,236
1262,16873000,168730,168730,1687,24104,241
1263,17061000,170610,170610,1706,24372,243
1264,16705000,167050,167050,1670,23864,238
1265,16787000,167870,167870,1678,23981,239
1266,16933000,169330,169330,1693,24190,241
1267,26328000,263280,263280,2632,37611,376
1268,17375000,173750,173750,1737,24821,248
1269,16563000,165630,165630,1656,23661,236
1270,16565000,165650,165650,1656,23664,236
1271,16677000,166770,166770,1667,23824,238
1272,16259000,162590,162590,1625,23227,232
1273,16074000,160740,160740,1607,22962,229
1274,15834000,158340,158340,1583,22620,226
1275,15716000,157160,157160,1571,22451,224
1276,16580000,165800,165800,1658,23685,236
1277,16837000,168370,168370,1683,24052,240
1278,15687000,156870,156870,1568,22410,224
1279,15982000,159820,159820,1598,22831,228
1280,15983000,159830,159830,1598,22832,228
1281,16371000,163710,163710,1637,23387,233
1282,15496000,154960,154960,1549,22137,221
1283,15395000,153950,153950,1539,21992,219
1284,15500000,155000,155000,1550,22142,221
1285,15447000,154470,154470,1544,22067,220
1286,15104000,151040,151040,1510,21577,215
1287,15762000,157620,157620,1576,22517,225
1288,15563000,155630,155630,1556,22232,222
1289,15370000,153700,153700,1537,21957,219
1290,15774000,157740,157740,1577,22534,225
1291,15345000,153450,153450,1534,21921,219
1292,15526000,155260,155260,1552,22180,221
1293,16203000,162030,162030,1620,23147,231
1294,15490000,154900,154900,1549,22128,221
1295,15791000,157910,157910,1579,22558,225
1296,15894000,158940,158940,1589,22705,227
1297,15687000,156870,156870,1568,22410,224
1298,15582000,155820,155820,1558,22260,222
1299,15517000,155170,155170,1551,22167,221
1300,15811000,158110,158110,1581,22587,225
1301,16340000,163400,163400,1634,23342,233
1302,15847000,158470,158470,1584,22638,226
1303,15777000,157770,157770,1577,22538,225
1304,16244000,162440,162440,1624,23205,232
1305,15606000,156060,156060,1560,22294,222
1306,17678000,176780,176780,1767,25254,252
1307,18671000,186710,186710,1867,26672,266
1308,17576000,175760,175760,1757,25108,251
1309,15743000,157430,157430,1574,22490,224
1310,16177000,161770,161770,1617,23110,231
1311,15584000,155840,155840,1558,22262,222
1312,15534000,155340,155340,1553,22191,221
1313,15701000,157010,157010,1570,22430,224
1314,15344000,153440,153440,1534,21920,219
1315,16284000,162840,162840,1628,23262,232
1316,15708000,157080,157080,1570,22440,224
1317,15693000,156930,156930,1569,22418,224
1318,15897000,158970,158970,1589,22710,227
1319,15479000,154790,154790,1547,22112,221
1320,15968000,159680,159680,1596,22811,228
1321,15741000,157410,157410,1574,22487,224
1322,15798000,157980,157980,1579,22568,225
1323,15682000,156820,156820,1568,22402,224
1324,15573000,155730,155730,1557,22247,222
1325,15609000,156090,156090,1560,22298,222
1326,15885000,158850,158850,1588,22692,226
1327,15700000,157000,157000,1570,22428,224
1328,17332000,173320,173320,1733,24760,247
1329,23330000,233300,233300,2333,33328,333
1330,16931000,169310,169310,1693,24187,241
1331,15850000,158500,158500,1585,22642,226
1332,15602000,156020,156020,1560,22288,222
1333,16014000,160140,160140,1601,22877,228
1334,16839000,168390,168390,1683,24055,240
1335,17153000,171530,171530,1715,24504,245
1336,16487000,164870,164870,1648,23552,235
1337,17648000,176480,176480,1764,25211,252
1338,16360000,163600,163600,1636,23371,233
1339,15988000,159880,159880,1598,22840,228
1340,16216000,162160,162160,1621,23165,231
1341,16734000,167340,167340,1673,23905,239
1342,15474000,154740,154740,1547,22105,221
1343,15939000,159390,159390,1593,22770,227
1344,15674000,156740,156740,1567,22391,223
1345,15240000,152400,152400,1524,21771,217
1346,15719000,157190,157190,1571,22455,224
1347,15380000,153800,153800,1538,21971,219
1348,15545000,155450,155450,1554,22207,222
1349,15662000,156620,156620,1566,22374,223
1350,16195000,161950,161950,1619,23135,231
1351,16764000,167640,167640,1676,23948,239
1352,15950000,159500,159500,1595,22785,227
1353,15660000,156600,156600,1566,22371,223
1354,15628000,156280,156280,1562,22325,223
1355,15238000,152380,152380,1523,21768,217
1356,15533000,155330,155330,1553,22190,221
1357,15408000,154080,154080,1540,22011,220
1358,15160000,151600,151600,1516,21657,216
1359,15581000,155810,155810,1558,22258,222
1360,15208000,152080,152080,1520,21725,217
1361,15319000,153190,153190,1531,21884,218
1362,15660000,156600,156600,1566,22371,223
1363,15676000,156760,156760,1567,22394,223
1364,15511000,155110,155110,1551,22158,221
1365,15434000,154340,154340,1543,22048,220
